imageid,ear_position,orbital_tightening,muzzle_tension,whiskers_position,head_position,overall_impression
06c98038-84ee-4e98-9812-025cbe602d30.png,0,0,0,0,0,0
0c074d8a-ceae-4085-8643-7a4f0f9747ad.png,1,2,1,1,0,0
3e446992-beca-4c7e-8f03-acec8bf6567e.jpg,0,1,1,1,0,0
cc68728a-3d9e-4f2e-8197-96b2c5dccbf6.jpeg,0,0,1,1,0,0
b236f867-c4bc-4d17-bf95-91aa8b7f1b65.png,1,1,0,1,0,0
f8025b33-8155-4093-b058-4a5552d5c846.jpeg,0,1,0,1,0,0
95dae288-9611-4219-afde-88c41a477dca.jpeg,0,0,2,2,0,1
4ba4135c-68f0-45c6-b054-af788de261a5.png,0,0,1,1,0,0
559f4ded-fd9d-4d78-952f-8e2155f2f29c.jpeg,0,0,0,0,0,0
130061d4-4682-4b69-ae26-638ea6a27100.jpeg,1,0,1,1,0,1
4163c4ee-5878-45ac-af7f-65fa68d21af3.png,1,0,1,1,0,0
e5328fd0-04d8-4d62-b4da-fd29247b85c4.jpeg,1,0,2,2,0,1
dafd0793-ec23-4d96-90d9-ff382648a179.jpeg,1,0,2,1,0,0
5a6ba3c9-309a-4b71-9ea4-faf859c5a01b.jpeg,0,0,0,0,0,0
b28fa29d-c785-41c2-b73e-fc1e1e7536d6.jpeg,1,1,1,0,2,1
7d170b82-698d-4728-8f41-78302e65cdfe.png,0,0,0,0,0,0
b9ed7798-0bf3-42be-8aba-44b03895ee29.jpeg,0,0,1,1,0,0
07b231f6-28a9-4bec-bc7d-70c0b56358c6.jpeg,0,0,1,0,0,0
79a7f58c-e3ce-4907-8f42-7045d1f9ae9e.jpeg,1,1,1,1,1,0
06162b1f-5f74-4110-b8d0-26d974f15633.png,2,2,0,1,0,0
7d356b26-41b5-4a8e-af65-95a5802c7a1c.jpeg,0,0,1,1,1,0
cd6bc2a3-4754-4d32-b30a-d1ceb4dacd5e.jpeg,1,0,1,1,2,0
1115c75e-f5fa-491c-a6cb-5ca8eff42069.jpeg,1,1,2,2,1,1
f7dbdf44-34b4-4c5f-905f-c99fefa4ab79.jpeg,0,0,0,0,0,0
84c5ca79-6710-4eeb-8e1c-b40b0e9446cc.png,0,2,1,1,0,0
77751db0-92a4-4364-a321-e7b3ff22f805.jpeg,1,0,1,1,0,0
44a1915c-545e-4820-b09a-54afbcdec317.png,0,0,1,1,0,0
573d9fc5-207e-453d-ae4d-77da4772c246.png,1,1,1,1,0,0
e1547551-1b6e-4f09-8e81-c55cef17d6ee.jpg,0,1,0,0,0,0
7c5f8f3d-55df-43c6-a041-81d0af5794f4.jpeg,0,0,0,0,0,0
9c19844c-a938-4ab3-85ce-5870143097f3.jpeg,1,0,0,0,0,0
7010539c-f9a9-4d58-8b28-fa9a1c790e9d.png,0,0,0,0,0,0
c3b689ab-3c8a-45e6-88f0-ae5e7246b0ab.png,0,2,0,0,0,0
e63915a1-8b14-4738-9e71-7abe21e1b3a2.jpeg,2,1,0,0,0,0
a302d8ba-74b5-4642-8c65-3df3d9378bf8.png,0,1,0,0,0,0
ba39bc2d-f087-42ff-9d8f-01b9e254a69f.jpeg,0,1,0,0,0,0
7be492e2-6483-44cb-b01b-d1eeb23bb795.jpeg,0,0,0,0,0,0
b672e8b1-2ad2-4a57-953a-06f9f829f8c5.png,0,0,0,0,0,0
6840bb25-2d5b-4533-83a9-a1ab81e288f1.png,0,0,0,0,0,0
94780cc4-c76b-4932-9d1b-269c5f321695.png,0,0,0,0,0,0
4ad0b3f9-2918-4baf-835c-c4e91fe495c7.png,0,0,0,0,0,0
aee6356c-e1d4-4d22-b933-12ba98c709d4.png,0,0,0,0,0,0
58d79c21-a4a8-4328-8d3d-c4fb94090486.jpeg,0,0,0,0,0,0
80c936bb-b3f7-4a79-b0e0-e1ff871ff179.jpeg,1,0,1,0,0,0
9d4db9a9-4c72-4a83-8f1a-90ee69804d8e.jpeg,1,1,0,0,0,0
5fbd9367-ea5e-4824-ac5a-ad81d2e8265c.jpeg,1,2,0,0,1,1
c8fa7072-e638-4889-a9da-7aaea0b05efb.jpeg,1,0,1,0,1,0
f2bb6fb9-e94d-47a2-b99b-f45dda7b46ff.png,1,0,1,0,0,1
e0a4c440-f62d-42fb-b5c3-24d840f95252.jpeg,0,0,1,0,0,0
a480b8ec-2e0b-46e0-8ca2-91c83594e947.png,0,1,1,0,2,1
cc704ee2-82f2-4a07-8277-192108172078.png,0,0,0,0,0,0
94cea471-991a-4893-9fcf-b60997dd49fc.jpeg,0,1,1,0,0,0
05eb827f-b2bb-4a10-8e23-49352a859310.png,0,1,0,0,0,0
6df28dc9-7edf-4fdb-ab21-fc5b52166b25.jpeg,1,1,2,1,0,1
7e8856a7-7f0e-4887-aaee-bce906c125cb.jpeg,1,1,1,0,1,0
e6832d4d-d1b4-4697-b15b-06fd64eca01b.png,1,0,1,0,0,0
a4adcbe3-cbdf-4916-95fb-84ab0ff89937.jpeg,0,1,0,0,2,0
314f69a5-8ac5-4ec5-9ee7-6c5ae956ef9e.jpeg,2,2,1,1,1,1
36fd7147-a0a6-46ba-9cd0-8d98ed3e5613.png,1,1,0,0,1,1
584e6e93-2698-4b31-b15f-1443ca58a312.png,0,0,0,0,0,0
0233ac35-6a0f-4e5f-be84-cff83cf53d35.jpeg,0,1,1,0,0,0
53207326-26e9-4ccb-ae3a-ad843f55fb87.png,0,0,1,0,0,0
4eb88cce-5a37-4ba1-a30f-f6b60e9279f8.png,0,0,0,0,0,0
23d19b18-eb8b-4987-941e-4906f826f014.jpeg,0,1,0,0,1,0
747a2da4-813f-407e-a0fb-357779448131.png,1,2,0,0,0,0
4d6152bd-a5ac-4942-994d-c22f01ed247b.jpeg,0,1,1,0,0,0
8dbfde9d-c3e1-46e7-baa2-7f54156e0957.jpeg,0,0,0,0,0,0
25da7308-ea51-407e-b1e8-7a32567cd9f1.png,0,0,0,0,0,0
fbd3b4c7-c66b-4e5e-8673-6cfdf8daf692.png,0,0,0,0,0,0
1763be6c-732e-4ad4-ad40-f9ed96f0eb15.jpeg,2,1,0,0,1,0
c52d122d-01ad-4003-8a34-ff505aee8acb.jpeg,0,1,0,1,0,0
ab2d16ac-8bd9-40eb-a91c-62ebe1eefb4c.jpg,0,0,0,0,0,0
45f9341b-3524-495e-9124-e8dc7ae2c727.jpeg,0,1,0,0,0,0
a2f211e9-e441-4635-85dc-101f0914606b.png,0,1,0,0,0,0
a860de54-ec75-4d2a-ac6e-3904c9e2929d.png,0,0,0,0,0,0
78dfe783-d2a8-4f96-bb9d-4d21c92fe251.png,1,1,1,0,0,0
3df904e2-fddc-4068-ac82-9e060e081460.png,1,1,1,0,0,0
c56bc8f1-35f2-45de-a67d-43cab371dca3.jpeg,1,1,0,0,0,0
7e6f6d45-f24d-445e-9b96-3bb9672cd35a.png,1,1,0,0,0,0
92273c89-f2bc-4efc-a8e8-f36369ae1a3c.png,1,1,0,1,1,1
958490f1-bdec-4ff5-93c7-7a65d8f0fc0e.jpeg,0,1,0,2,0,1
857e320e-d2b2-44de-9be5-9b42ab720264.png,0,0,1,0,0,0
b9d90ad6-d00f-45d2-afdb-553e956361fd.png,0,0,0,0,0,0
28d33ccb-4d7c-4d55-a9a6-0425d939b858.jpeg,2,0,1,0,2,1
ac0bd2c8-916d-47d7-a5e7-9f475c246d6b.png,1,1,0,0,0,0
f965b5dd-5f0b-4f4c-af9b-bbee7a0049fb.jpeg,0,0,0,0,0,0
52d6cc90-3ec7-4d5d-95d4-7e384b654b92.jpeg,1,1,1,1,0,1
be2efa05-701b-4a98-9275-d9274d503cb6.png,1,1,1,0,0,1
13799a45-647c-4457-8b50-f95c75dc9247.png,1,0,0,0,0,0
6f6c6140-b0bf-44c7-8251-0be7950867b2.jpeg,2,1,1,0,0,1
eda62ac0-fcf4-47eb-a364-ff19f6cd184f.jpeg,0,0,1,1,0,0
0bc62002-3acb-42e4-a1e3-81f7c74b0110.jpeg,0,0,0,0,0,0
b08c8481-999b-4838-af1b-c67d0ef2cd1b.jpeg,0,1,0,0,0,0
3d8c436b-6cee-485e-a4df-8ed9acf47e68.jpg,0,1,1,0,0,0
79e56919-40f7-4d30-b6b3-290bd3a043c5.png,1,0,1,0,0,0
387d445d-99ef-42b4-abbc-1368a9aa5990.jpg,0,0,0,0,0,0
5ecdb1fb-7d79-4d13-b1b5-f27f0e84fb3c.png,0,1,2,1,0,1
e4a86fc5-e173-4ff2-93fb-ca0ea2a15d78.jpeg,0,0,0,0,0,0
3f72c5ce-a9cc-4d7d-a9ba-1652095db61a.jpeg,0,0,1,0,0,0
fcb337ab-7f82-4ce6-8ef0-54a439395451.jpeg,1,0,1,0,0,0
d0e16d9b-3a46-4ac0-b6f2-9b3d031c85b7.jpeg,0,0,0,0,0,0
27d3bdc5-8c0d-40ae-8004-44229e3c5f72.png,1,2,2,2,1,2
0a0b0c12-52db-40a9-9cf0-00d3805687aa.jpeg,0,0,0,0,0,0
cd837178-de4c-43ab-82b1-fd7a90fb0e0b.jpeg,0,0,1,1,1,1
b1329e62-c3b9-4240-9b85-186c8bedc3b4.png,0,0,0,0,0,0
de77cc4e-5585-4787-a9c3-c4fd992aca12.png,2,1,1,1,2,1
4a0c524f-a35d-4996-b157-9dfd4a0450e2.jpeg,0,0,0,0,0,0
3eb1775b-d5a2-4957-b94d-ecb0dc461934.jpeg,0,0,0,0,0,0
4ba8c255-3e01-43d9-86b9-033a152d4c32.png,1,0,0,1,0,0
a7607e7d-d839-435c-98ce-f50310145153.jpeg,1,0,1,0,0,0
5035b44d-7c46-4f3f-b740-9afe01f6976d.png,0,0,0,0,2,0
04eafd02-a98a-477e-ac09-6576d2af7411.jpeg,2,1,1,1,1,1
7a746946-c6e2-48aa-8412-c8f89c8ec299.jpeg,2,1,0,0,1,0
7ea9ee79-d66b-4f33-b075-4e46728b3bce.jpeg,1,1,1,0,0,1
d84f8030-8bde-45bb-93b8-1aa06038b838.png,2,1,1,1,1,1
62ffe32b-9c1d-4180-9395-31288e207a0e.jpeg,0,0,0,0,0,0
58087984-6466-4c6b-a293-1e3810c4595c.jpeg,0,1,0,0,0,0
9c1fdea1-6828-4364-8469-7ca03ea2003c.jpeg,0,0,0,0,1,0
ef508dbf-7506-4724-88c1-adcd535f48fd.jpg,0,1,1,0,0,0
3b7d1040-df8a-41da-8412-84aa7ac22dfb.jpeg,0,1,1,0,0,0
ce87ecff-35e3-4bae-acc0-d241d871bdb3.jpeg,0,0,1,0,0,0
167c961a-80bf-44e6-a449-fc694d580234.jpeg,0,0,0,0,0,0
ef770e55-3c43-4fff-bf4e-f2ffbd5e5694.jpeg,1,1,1,0,0,1
5c1b5380-600a-4ec7-afbe-c2e46859027f.png,1,0,0,0,0,0
f036ca11-4e4b-424f-9023-cb57b14c4adb.png,1,1,0,1,0,0
eb0fcbd9-d935-404a-97c8-9a371b13a188.jpeg,0,0,1,0,1,1
784a9ea9-04fa-4b8e-8dce-c5fd3af93566.jpeg,0,0,0,0,0,0
db3e5168-9601-4d89-96f8-0d72b7f483d1.jpeg,1,1,1,1,0,1
9d290af5-9824-43ee-b9d2-e912b7557bde.png,0,1,1,0,0,1
728cd669-7893-4799-aade-694d359de586.png,0,0,0,0,0,0
7e790a09-4c0e-4da8-8df1-3bef7c60abc1.png,2,0,0,0,0,0
ba8551b2-80e9-4b9b-89bf-cf89679b7106.png,1,1,2,0,0,1
002c0704-5ede-44e0-979a-38cba3612dc6.jpeg,0,0,0,1,0,0
e3852a3a-26b8-49aa-aa61-3a641dd73221.png,2,0,1,0,0,0
51a06517-8e78-49db-a2f3-a0c5b41f4d3e.jpeg,1,1,1,0,1,0
01a1ddd1-8e42-4924-8b8d-bb5162b1bce7.jpeg,1,0,0,0,1,1
7daac9c3-9683-4132-8d30-55e9a2e31179.jpeg,1,1,1,1,0,1
bf96417d-82f8-4207-828d-e472f3ca1741.png,0,0,0,0,0,0
570369d0-1b22-4bf7-9945-b8b8c5bfb5cc.png,0,0,0,0,0,0
c639ba82-8f77-4cfb-b338-108e0d70f3ef.jpeg,0,1,0,0,2,0
515707b2-fa35-4c80-bdd0-22774838d0f6.jpeg,0,0,0,0,0,0
3fbed84e-5b0b-452f-8bf6-f4d952562755.png,1,1,2,0,1,1
bde19bda-99db-4893-8c0a-98ac64086c62.jpg,0,0,0,0,0,0
4459afa4-8081-467d-bc23-223af3501d97.png,1,0,0,0,0,0
9aba8a4e-8fe2-43ef-9e6c-8210e78094de.jpeg,1,0,0,0,0,0
fd18d3e7-284d-4de9-be12-e643ee1328e1.png,2,0,0,0,0,0
2f3ea594-9f7d-4082-ad6d-d1dc70c3122c.png,2,0,0,0,0,0
cf0a7c32-ff17-421f-9f44-caa622ef1b44.png,0,0,0,0,0,0
298526fb-0409-475d-b8a4-26d97a2f0a23.png,0,0,0,0,2,0
da96536c-25bc-4bd6-9cb0-423b8234c484.jpeg,2,0,0,0,0,0
10b33fef-4ab5-448e-af78-999572a0dfe3.png,0,1,0,0,1,0
4efe51b5-f54e-420a-965c-bec165c2caff.png,0,0,0,0,0,0
ec70f91b-5670-4dd8-a611-fb7e2ae1ae3f.jpeg,0,1,1,1,2,1
32dfeafd-c94a-418e-a348-f370665b4336.jpeg,0,1,1,0,1,0
ed1ec4b6-464f-4acf-9864-de2608318014.jpeg,1,2,1,1,2,1
5eab5cab-efb5-45f7-9b8e-efd20366c1ab.jpeg,0,0,0,1,0,0
2a5a73d0-ed39-431e-abd2-99f7a3c89514.jpeg,1,0,0,0,2,0
93793e09-201f-4b3e-9364-e6f2b09e91e5.jpeg,1,2,1,1,0,1
ad9d704e-d4c0-4c6b-ba38-348ca17d161f.png,0,2,0,0,1,0
38d65297-12e6-44ea-a394-4902a8cb172d.jpeg,2,2,2,1,1,1
59c91b03-06f9-462d-9da4-9a7efc36b7af.png,2,1,1,0,1,0
edf33839-1850-49bb-9aa9-50a3c1c7c33d.jpeg,0,0,0,0,0,0
81d27fda-58ec-4bab-87b0-2122bea25232.jpeg,2,1,1,1,1,1
a7af9ae7-cdc5-4479-9eb0-a43cca3b7606.jpg,0,1,2,0,1,1
7e7a573b-2755-4406-a7c6-75e345e7c9ee.jpeg,1,2,0,1,0,0
f40c64aa-9c40-4cdc-805b-0123760f70d0.png,0,1,1,1,2,1
de28cc75-5369-425a-8b2d-91d7ec4e989c.png,0,0,0,0,0,0
c68630a1-fd4a-4ca8-9a7c-325308d2ab87.png,0,0,1,0,0,0
3dd76b3d-16f7-4e0b-bdae-3b55dcfe233f.jpeg,1,0,0,0,1,0
16078caa-06d7-4937-b344-4b73e4d57d22.png,0,0,0,0,1,0
df493509-cd00-4a0c-a228-6239f9222bff.jpeg,2,1,1,1,1,1
c7a034fb-1b0c-4f87-b21d-d719aa09bb7d.jpeg,0,2,0,1,1,0
ff029c12-af4c-4ffc-8ff3-bf25ec59ffeb.png,1,2,1,1,0,1
de05f792-6161-47e7-9da4-e7014372dc5e.jpg,1,1,1,1,0,0
36cd9550-e2db-4ac8-a22b-74f44add0c79.png,1,0,1,0,0,0
c37a155d-0051-4db0-83e3-47d1793e03aa.jpeg,2,2,0,0,2,0
ce2fb930-aa2a-401d-99fa-5068e41cfae4.jpeg,1,1,1,0,2,0
7311185f-fa6c-4c26-b661-15e3a2150d9c.png,2,2,0,0,2,0
7413aac2-1450-455a-b929-bca6ee521c30.png,0,1,0,0,1,0
261737b8-b547-40e6-a301-32c47ac2a645.jpeg,1,1,0,0,0,0
49a001d6-90a7-46b1-ad79-f8b070835934.jpeg,0,1,0,0,2,0
3f52dff4-4202-422f-be74-c5b90ff2f7c3.jpeg,0,2,1,1,0,1
fde03986-1e38-491b-8308-5d4e9ab5357a.jpeg,1,2,0,0,0,0
fdee5b2b-2b42-4ddc-ab15-5624099bd462.jpeg,2,0,0,0,0,0
58a1be68-13c7-4fbf-9641-d303d011743d.png,1,1,1,0,0,1
6bd8d671-8dc6-4e9b-961c-ed076b9cc885.png,0,0,0,0,1,0
e54d1127-c3fb-42a1-a7d0-319154b6096b.png,0,1,1,0,0,0
feb44803-de51-452b-89c1-db0bf370e207.jpeg,0,1,0,0,0,0
fb55e7a1-e79e-4768-ba9b-d9be0c9b55d8.png,0,1,0,0,1,1
5c1a4d6b-8ce6-4a97-9239-b3ee51fe603e.jpeg,0,1,0,0,0,0
a485f952-c72b-4574-8bb6-15e53ead64e0.png,0,0,0,0,0,0
5c6c1a3b-5c7e-4512-a3ed-4a3c0c37ce7c.png,0,0,0,0,0,0
058820fd-5d70-4b63-b504-85f408417ad5.jpeg,0,0,0,0,0,0
451d73b5-a877-4a4e-976c-97edf2caba58.png,0,1,1,0,1,0
0527758a-1a75-4fbb-a059-58c9ed41ad50.png,0,0,2,0,1,1
d0763f4b-9fb5-444d-a39a-e44ddc146072.jpeg,2,2,0,0,2,0
44d3ec98-8722-49de-af05-c62a8807133c.png,1,0,0,0,0,0
b41f7e1d-4a2a-438e-9a96-459d5811e13a.jpeg,2,1,2,2,1,1
166ad03d-4e75-41e0-b115-f42510a2a470.jpeg,1,1,0,1,0,0
a1c2352e-23ea-4fd9-9466-de26903cf2f6.jpeg,0,0,0,1,0,0
e0d61bf2-871d-4ec5-9109-0ad1ab288bcc.png,0,0,1,0,0,0
1be9f305-02f0-4d86-a30b-0552127fde62.png,0,1,0,0,0,0
bb27ab63-ee3e-4937-9270-d5f0bbbee5f5.jpeg,0,0,0,0,0,0
2d2991c8-37ca-4cfd-9e73-908c5f3f6235.jpeg,0,0,1,0,0,0
eb6eb6de-cba1-4e5e-bd99-1588a123ed00.jpeg,0,0,0,0,0,0
6a276f5a-639d-40ff-b8f8-e94a5d221e6d.jpeg,1,1,2,0,0,1
01be2e6a-bc49-4e60-ac50-7b87d8010668.jpg,1,1,0,0,0,0
e705547a-c007-4cb1-98c3-981fecd16afb.png,0,0,1,0,0,0
0bd3d480-97dc-4da1-9d42-60d3895628af.jpeg,0,0,0,0,0,0
00442820-0022-45ed-9187-4702a92fc811.jpeg,1,2,1,0,2,1
46e93e56-d832-41c8-8610-0ea7c7ae0c79.png,1,1,0,0,1,1
5ac1f216-7727-4c38-b483-e81286b86fa1.png,0,0,1,0,0,0
3568db51-91ac-42d2-bc89-8c783393c19d.jpeg,2,1,0,0,1,0
dda8b596-4c53-4c8b-bd84-3b36b69d66c1.jpeg,0,0,0,1,0,0
710d76cd-41f4-4a2d-a4ac-cf587bb018f6.png,0,1,0,0,0,0
9ff8f5d4-d863-411c-89b2-878846b966d5.jpg,0,0,0,0,0,0
9bdc22ee-55d9-4a29-af9b-d7f0edcd9ca9.jpeg,2,1,0,0,0,0
801d5ac0-1bcc-434d-ae33-1b9f57516678.png,0,0,0,0,0,0
63bc1290-84e4-4779-b096-748df780ac7a.jpeg,1,0,1,0,2,0
8b8c6dc3-2510-4d54-9642-4e4e621e6b55.jpeg,0,0,0,0,0,0
f1102c99-64ee-4656-8f1e-0794fd6f4327.png,1,2,1,0,2,1
f0fcaf0e-bee4-4b4f-8d84-71bdd1af14cb.jpeg,1,2,0,0,0,0
46365c66-db94-44fd-a702-1a850c00154f.png,0,0,0,0,0,0
6d47b897-3427-4f0e-a97e-522290779044.jpeg,2,2,0,1,2,1
f39266b7-f292-481a-bbfb-2cdfbb298f5a.jpg,1,1,1,0,0,1
09b98156-b7aa-4034-a667-1eeaa207292f.jpeg,1,1,1,1,1,1
c2e07d05-a06e-4c4c-bd02-20906551fe8c.jpeg,1,1,0,0,0,0
36b81a74-a5dd-4d37-a884-5611c987b01c.jpeg,0,0,0,0,0,0
b25c8b4f-80a5-4a22-9325-a04efafa3ab5.jpeg,1,1,1,0,1,1
a039ff6e-b0f0-48b8-ae99-bec15cdf093f.png,0,1,0,1,2,1
34f8db03-68ba-4781-b330-8386b9dab193.png,0,0,0,0,0,0
2fc06be6-2e51-4812-9b06-3c5b57431bd1.png,0,1,0,1,0,0
c5b2ea0c-98fa-4700-8f24-558ce1d9bf40.jpeg,2,1,1,0,1,1
fe1cc0d9-3f4d-4534-a24e-b687383a8819.jpeg,0,0,0,0,0,0
4b4ace11-e597-45d0-896d-700787551799.png,2,1,0,0,0,1
e92fd0f0-1d19-4d3a-a845-9cb4a1d520f3.jpg,0,2,1,0,0,0
ba11f962-48bd-42bb-99b9-016dc494c5e1.png,0,0,0,0,2,0
b47b5a17-c95c-413f-b4c3-0c776671fd59.jpeg,1,0,0,0,1,0
45de93c4-c37c-49ba-aa15-2f5b31e673ba.png,0,1,1,0,1,0
3b17c6dc-8571-4b3d-b3c9-b58e7d0fc16b.jpeg,0,0,0,1,0,0
881d59bb-a0a9-4dd8-a982-8065b8e77c8a.png,0,1,1,0,2,1
72c3a8fd-f61d-427e-834c-4c5ca1516128.png,1,0,0,0,1,0
25113083-eadf-4ec0-976f-bc90287432ca.jpeg,0,1,0,0,0,0
ac92711c-298a-4a0e-bd1d-a66d199678a6.jpeg,1,1,0,0,0,1
12159637-a585-48e1-b46b-938b68f567bb.png,0,1,1,0,2,1
ba8c9374-6750-4328-9b05-642fbd5609ef.png,0,0,0,0,0,0
db440628-d278-44d3-a8d1-deacbbc0bc6b.png,1,0,1,1,0,0
a8bb9e55-f2f9-47a2-9664-ebf98abb5e96.png,1,2,1,0,1,1
44d5068c-e254-45fe-9ff2-d30bb738c2ef.jpeg,0,0,0,0,0,0
6175b16f-0218-444c-8756-8c2f40c1db6f.jpeg,2,1,1,1,0,1
fa0ed868-729c-4245-a708-d08c2b6adb6e.png,0,0,0,1,0,0
c2e706fa-ffe8-4db2-80c2-e6fc44e8dd25.png,2,1,0,0,0,0
48d6e101-1ccc-42b3-8970-fcbf98b2c3bb.jpeg,0,0,1,0,1,0
496f9300-e393-4270-8c9b-2d93808bc043.jpeg,1,0,1,0,0,0
e2fd352d-df30-4748-9115-a49d6a329a9e.jpeg,0,1,0,0,0,0
566bc797-eba8-4bcc-a03f-97ade7d8569e.png,0,0,0,0,0,0
0574f483-75e9-4763-9a83-64631fd02c1e.jpeg,0,0,1,0,1,0
d74ef038-3581-4e91-a3b5-75682e7e695c.png,0,0,0,0,1,0
a2d5eba6-9dcf-43f9-944c-3546dc15b194.jpeg,2,2,1,0,1,0
3620715d-46fc-44f8-8dba-223012d624d9.png,1,0,0,0,0,0
1cd509cb-4dca-4dc2-9d0e-16f1bb632ae0.png,0,0,0,0,1,0
51807c1b-05da-45a7-9d4b-f79f9434e27d.jpeg,1,2,0,0,2,0
72d36684-1d8d-4b05-90a9-fb6aa83b567a.jpeg,0,0,0,0,1,1
0eae5cd1-7549-41e3-8ec4-c0c5bb54f184.png,0,0,1,0,0,0
c2c81dfb-2c70-40bb-ad39-d8db39e3ebdc.jpeg,0,1,0,0,0,0
cf8e811d-a538-4c64-aaad-b49e866b0b03.png,1,0,0,0,1,0
d4c9ab89-01ec-4ba4-a1f5-5fa16ed604b7.jpeg,0,0,0,0,0,0
4fd409f1-48ba-407b-8f5d-e912ba08a9b2.jpeg,0,0,0,0,1,0
c58bea5c-8519-45c3-8d66-a9b0a4d1617c.png,1,1,1,0,1,1
446ebe76-a93e-4a9d-8830-f70463d19c81.png,2,0,0,0,0,0
7a6d14b6-50c4-4194-be70-1067a7c06e0a.png,0,0,0,0,0,0
54122497-c981-43f7-8db9-0c83021d5344.jpeg,0,2,1,0,2,0
a03aa9d4-1254-4498-bc51-2125688c7aa2.png,0,0,1,0,0,0
58c0fdd8-fc69-4801-adce-be38f0da2d81.png,0,2,1,0,2,0
557481c8-2c66-47a9-924b-69967f45e958.png,0,1,1,1,0,0
344e223c-65a3-45b7-800d-2dc4bad78190.jpeg,0,0,1,0,2,0
c0c66d4c-7070-4ece-9190-31c152abe7cb.png,1,1,1,1,1,1
4c7f1098-ab2e-421a-b409-fd9db50b1689.JPG,0,0,0,0,0,0
345f3388-e3f5-4746-a07c-ef87279f6498.jpeg,0,1,0,0,0,0
fa552796-d4d6-4fd4-9319-aa99e5453c74.png,1,0,1,0,0,0
95a70aaf-65b2-4b2c-8b24-f6e106676ba9.jpeg,1,0,0,0,0,0
1fca635c-0b5e-418a-b148-e84f2240cc80.jpeg,1,0,0,1,1,1
d143c68e-66e2-45e6-a218-14a3f78a9f5a.png,2,1,1,0,1,1
8cd5698d-fea3-4289-be5a-4b91d230506e.png,0,0,0,0,0,0
14f41a1a-646d-4a41-b03a-a7ac21839dcb.png,0,1,0,0,0,0
be5d8f5d-f468-428b-aaa6-0ddc3057df99.jpeg,2,1,2,2,1,2
b61e1d53-8e30-4f7b-a08d-fac2a49aa268.jpeg,0,2,0,0,0,0
818972fb-a76b-4e3d-9d1d-a688d58883e2.png,2,1,2,2,1,2
4ac700ea-930d-4b63-935e-af0791a370f4.png,0,0,0,0,2,0
37d8646d-6219-48d5-90ee-bdb724bfd6bd.png,0,0,0,0,0,0
4807020d-3bc7-439b-9f6c-97e4ce369338.png,0,1,0,0,0,0
2ac9ed66-1694-4608-a0e5-6d404ccbe5cb.png,0,1,0,0,0,0
652c6863-1b0d-4254-9ab6-3be4ae38086f.png,0,1,1,1,0,1
80e0b048-2c15-4812-9baf-d7bfbd6636d6.png,0,0,0,0,0,0
a4686d47-b106-4fde-a243-aa9e254b089e.jpg,0,0,0,0,0,0
28ab2ee0-e4d4-41a3-afc6-abfbb848e61e.jpeg,0,1,0,0,0,0
2229f8b8-0c56-4812-bfd5-2c0eac275134.png,1,1,1,1,0,1
6c225b62-e5eb-4f0d-814c-f78e5cf925d3.jpeg,1,1,1,0,0,0
d989f627-9ad5-4ab5-994a-2243d8403fa8.jpeg,0,1,0,0,0,0
0a788ec7-5e3d-41c4-b793-8ca81c2f30c9.png,0,0,0,1,1,0
5b984d7f-1fb0-4aab-9008-3eeba2a1846e.jpeg,1,2,1,0,0,0
5aa44958-970b-4d09-bc85-d79c7d4e38aa.png,0,1,0,1,0,1
b928bb83-a602-48d6-add1-c02e41a43334.png,2,0,0,0,0,0
d2160815-80e7-4259-93b6-5267eaec50d9.png,0,0,0,0,0,0
03cef83d-1384-4968-bd87-e36cbd8cd1fc.jpeg,0,0,1,0,0,0
3de86615-1909-4b42-85df-d3f6fcf944db.png,2,1,1,1,0,1
937a7f99-c76e-470b-bbdc-55a33d944457.jpeg,1,0,0,1,0,0
ff158552-ffa8-4d22-b597-a253e41a62a4.jpeg,0,1,0,1,1,1
e5754c9a-c115-44f8-96ad-69172c077335.jpeg,1,1,0,1,0,0
7e566309-474a-4fea-9e41-844372964ca4.jpeg,2,1,1,0,0,1
c975e54f-1b2f-4b1a-bced-3ecfa1221c22.jpeg,2,1,0,0,2,2
72d309a5-8faf-43f3-9f45-dff618922dd7.png,2,1,0,0,0,0
fad1d536-00ad-465e-919b-14ee6a508b5f.jpeg,2,1,0,0,0,0
adb61178-47b7-48cd-b61a-424eed01e753.jpeg,0,0,0,0,0,0
41cf20ba-ed3e-41a9-b2b3-fc36260cd07e.png,1,1,0,0,0,0
e629ab08-8d8b-41f2-9d03-9c3c35812db2.jpeg,0,0,1,0,0,0
1046d642-cf17-4578-bbbe-6a9ba6a7e7d4.png,0,1,0,0,1,0
72d05e4f-e2d8-49d9-a4b6-ec2c83af8e16.png,0,0,0,0,0,0
28e6ef9f-b3a7-40f8-9f97-8e992f9ddcb5.png,2,1,2,2,1,2
02e0835a-6694-496c-acc9-60cd2218ebde.png,0,1,0,0,0,0
7e32d89e-3dda-4a54-a2d5-ea67f10a163f.jpeg,1,1,0,0,1,0
eadbeb18-4b38-4503-9cbe-383ca41dbabb.jpg,1,0,0,0,2,0
faffae5c-7e91-48ed-afa7-33d07b16edb0.jpeg,2,1,1,1,1,1
033ddaa7-f64f-4402-841a-f43c45c2352a.jpeg,1,0,0,0,0,0
10a63269-c231-4b48-b3a0-b0757232ff30.png,2,1,2,2,2,2
