imageid,ear_position,orbital_tightening,muzzle_tension,whiskers_position,head_position,overall_impression
89ecbf19-8d8e-4b10-a3d9-b485435a703c.jpeg,1,0,0,0,0,0
cfa54380-e179-46ce-8867-a1111f107be1.jpeg,0,0,1,0,0,0
1a149709-1b36-46da-9895-89651b811a31.jpeg,1,1,1,1,0,0
b60ff661-14bb-47b3-b0c0-f633766a81c3.png,1,0,1,0,0,0
83dd094a-1140-4143-9ddd-ba449e1d173e.jpeg,0,0,0,1,1,0
cac3f03f-ebc9-4ecc-99a1-5f056f1c99cb.png,1,1,1,1,0,0
c84aedcd-3811-4341-8761-19a149461197.jpeg,1,1,1,1,0,0
8d19c889-600b-411e-bebc-08ba08ab1e36.jpeg,0,0,1,1,0,0
e53a3133-3d67-4c73-b703-16a01d11416d.png,1,1,0,0,1,0
776804f0-1677-44d1-9763-01a40d11b781.png,1,0,0,1,0,0
b94cc314-677a-4165-a459-e3401b779911.jpeg,1,0,1,1,0,0
04313339-d690-454f-a75d-85bab1c1c914.png,1,1,1,0,0,0
7973eb8c-3415-4355-89e1-6dc3119e11e1.png,1,0,1,0,0,0
663acd67-ad58-4938-b005-674c711f781a.jpeg,0,1,0,1,1,0
b996b8ef-973b-483f-b50d-3c9e6ce9f331.png,1,0,0,0,0,0
0cae45a8-f970-4dd5-a1b0-bf48ac816e11.jpeg,1,0,1,1,1,0
075d6de8-1894-4e0d-b78b-b53b856d41cb.png,0,0,0,0,0,0
ae576ae5-1ac0-4e1f-9787-1ad050e90410.png,1,0,1,1,0,0
be887ebd-ff1e-4fe1-b9e1-b33101b5bd43.jpeg,0,0,0,0,0,0
ebdd3e81-fddd-4c85-97f3-9139ef794653.png,1,1,1,0,1,0
816990b1-1001-4d11-86f8-dc58d711b85a.png,1,0,0,1,0,0
d5a96648-3c97-40d6-bc5b-9a81597c617d.jpeg,1,1,1,1,0,0
44097465-1e8d-4d15-9439-cecf063171dc.png,0,1,1,0,0,0
791ee5bf-ecfe-47d0-a9f1-1d1c87ff1ec6.png,0,1,0,0,0,0
bcccdb01-718a-4e15-aaa8-9efe143c0918.jpeg,1,0,1,1,0,0
69dbe51c-7c43-49b3-b891-7c0116871946.jpeg,0,1,1,1,0,1
b411ec63-da63-41cb-b5c7-f96f1cd9ce19.jpeg,1,0,1,0,0,0
f986cc68-aefb-4fd8-a761-b34c9b813bec.jpeg,1,0,0,1,0,0
b75f46f7-a959-4509-8394-e154b3394571.png,0,0,0,1,0,0
1e14eff1-08c4-4991-9bfa-18911e7f05c1.png,0,0,1,0,0,0
70c04600-6f45-4daa-976b-d79c18431111.jpeg,1,0,0,1,0,0
dc5ea441-7dc6-4d69-88d1-3b6f3fe30aec.jpeg,1,0,1,0,0,0
74513491-4b7b-4d87-9dce-9fc10e0aee4b.png,1,1,1,1,1,0
f1ddbf81-e96d-4f98-90e1-896988c186cd.jpeg,1,1,0,1,1,0
3041ecf8-e501-44ce-8d85-84f6a090747e.jpeg,1,1,0,1,1,1
8ece8bd7-0ae7-4311-b13a-ed63ab103161.png,1,0,0,0,0,0
3de3a6be-6c15-49da-889a-687eae88b0b8.png,0,1,1,0,0,0
15b58b13-50e7-4a91-96f4-0091eab1f9bf.png,1,1,1,1,0,0
4c084be0-d6ec-4345-a0ae-9a1ca47ce143.png,1,0,0,0,0,0
475cd0f4-cad1-4819-9d5b-56da433a038a.png,0,1,1,1,0,0
809b08e5-1449-48b1-8db5-81bb91ae01e1.jpeg,1,1,1,1,0,0
1d679fc5-8184-4190-a911-61931f033cde.jpeg,1,0,1,1,1,0
91399e1f-1311-4bdb-ba11-79a17ec71a77.png,0,0,1,1,0,0
45c5cc9a-a1b3-43ab-ad77-cda6b90c3cc6.png,1,0,1,1,0,0
b101d158-3ab7-4b30-874b-9dc6a6ebf311.png,1,1,0,0,0,0
d914d394-5f49-47a4-9501-e073d0b3c5b9.jpeg,1,1,1,0,0,0
7bbc14f5-88b0-4547-951c-1b31de88336e.jpeg,1,1,0,1,0,0
1cb35b41-7f0f-4759-ace7-c0ae51da7714.jpeg,0,0,0,0,0,0
5f334301-9ee1-41c6-98a8-30db4c796b51.jpeg,0,0,0,0,1,0
3b16e8b7-bc76-41de-96ba-3a871489f117.jpg,1,0,0,0,1,0
bfd30fb6-00ba-4435-9c1f-6c3e368f5dbb.png,0,1,0,1,1,0
05ee9836-ed51-474f-a575-c11517ff7a91.png,0,0,0,0,0,0
396fc1df-5984-41da-a9c6-f531bfe1c456.jpeg,1,0,1,0,1,0
9c0a7107-dea9-4e16-b655-59b17ceec701.jpg,1,0,0,0,0,0
dcbf1c8b-7d5b-4139-b6e1-f11934709ca5.png,0,1,1,1,1,1
d9441afc-d81b-463e-9968-5ac51b81b144.jpg,0,1,0,0,0,0
bc34b870-10d0-4c16-a4db-6bc08c490feb.png,1,1,1,1,1,1
aa51c53b-385c-44ec-85b6-1d5714676143.jpg,0,0,0,0,0,0
481ab9b5-097b-41f9-a83c-784bb17a5c67.png,1,1,0,0,1,0
fc7e68f0-574b-40b8-83dc-608613e803bb.jpeg,0,0,0,0,0,0
51685d3e-5665-4848-9b68-8f760ea0c107.png,1,1,0,1,1,1
444e9d11-acbf-474e-811c-5dbe79566f98.jpeg,0,0,1,0,1,0
b8baf600-0760-41aa-bc7a-39f111b853c3.png,0,0,0,0,0,0
1f1b7307-89a3-418b-914f-b1dc9cf08b5e.png,0,0,0,0,0,0
cfd0b7f5-6438-4018-be6c-4715846f169e.jpeg,0,1,0,0,1,0
1dac65b6-8856-457a-bd6d-a7be8587f5a3.png,1,1,1,1,1,1
3666196a-aba0-4e7c-8a14-1a86e711fad8.jpeg,0,0,0,0,0,0
646c714a-eae5-47c6-b669-d90866a40cf8.jpeg,1,1,1,1,1,1
fe453c99-104d-49e6-b0e1-4de195711144.png,0,1,1,0,0,0
11889d11-094f-473d-968d-161bfa30a16c.png,0,1,0,0,0,0
50aa1af9-3116-4610-bb14-0eee8661368b.png,1,1,1,0,1,1
7c85855f-3541-41b1-a99d-d610b7f34175.jpeg,0,0,0,0,0,0
17fa56bf-8eda-4e0a-a169-f36919016618.png,0,1,0,0,1,0
57cf5d01-5389-4f30-9eee-413b781f7ba5.jpeg,1,1,1,0,1,1
11abe903-68ae-41e5-a013-18c65e07abbc.png,0,0,0,0,0,0
518d6ebc-9071-41f6-a1a0-0383fbcbbd17.jpeg,0,0,0,0,0,0
a4793465-69a1-49d8-abab-7d7688c50615.jpeg,1,0,1,0,1,0
680e6c41-041b-45d6-9b7a-fe9f84058fef.jpeg,0,0,0,0,0,0
8b99b033-b103-4f48-98e4-1af9e733710e.jpeg,0,1,1,1,1,1
11437313-c61f-4041-8107-5aa705ad01b0.png,0,0,0,0,1,0
3053d7fe-c70b-4047-a78d-5790bf61ba53.png,0,0,0,0,0,0
fd37048c-0c83-464c-bf07-e4dfd9d13383.jpeg,1,0,0,1,0,0
1a366d60-46eb-4465-ac0e-69641031c1e7.png,1,0,0,1,1,1
83369e11-de47-4c64-881a-0648885c568e.jpeg,0,0,0,0,1,0
6544c150-3df5-4cd6-88a7-617448137d0b.jpeg,0,1,1,1,1,1
60ba111d-9fd3-4b96-9b1f-bf46e4bdcfd1.png,0,1,1,1,0,1
9a18d3b7-f13e-47ee-9350-dce9b375b3b1.jpeg,1,0,0,0,0,0
b81015ae-f151-4551-9c9e-366139beb658.png,0,0,0,1,0,0
1aad4cb6-3e68-4ee7-b34e-341a453191f4.png,1,0,0,0,0,0
aa18a6be-0318-41ec-b4d7-37b7c7c46dfc.png,0,1,0,0,1,0
b670c135-536a-4b51-b9c1-ef5855f1a388.jpeg,0,1,0,0,0,0
7393ca08-68f8-4f07-9f74-0964617a1dea.png,1,0,1,0,0,0
bf14511f-9e51-4c97-9fb9-0515169fbe6e.png,1,0,1,0,0,0
ba191e8a-38cd-4187-b8d6-a9841164af8a.jpeg,1,1,1,0,0,0
557d1636-7503-4d91-88c9-d331ed6840af.png,1,1,1,1,1,1
c1f1a730-dc51-4a10-8b4c-717e1f734541.png,0,1,0,0,1,0
df81b14b-86bc-46bc-b6bc-9ac67dc3316d.png,0,0,0,0,0,0
61dec4dc-e136-4db1-a758-59f749363db1.jpg,1,0,0,0,0,0
e01ceba1-b07a-41f4-9c4e-7c1186c53fe1.jpeg,0,0,1,0,0,0
737b75c7-6a56-434d-9198-11717b051c35.png,0,1,0,0,0,0
ff017105-0d69-4580-b874-fe680e1cf4ef.jpeg,0,1,0,0,0,0
91bd46e3-fa43-4f37-b11f-c1ea863ca047.jpeg,0,0,0,0,1,0
f0a93bdd-b571-406a-8ed0-39ae66c46517.png,0,0,0,0,1,0
68667bcf-b8a0-4640-b9a5-b1b5b0b331a5.jpeg,0,0,0,0,1,0
100e7ca4-9e08-45dd-969e-6105bb5cf13a.jpeg,0,0,0,0,0,0
8e4c176c-5fac-4104-ab4c-c93e86a319a3.jpeg,1,1,1,0,0,1
0cf967c9-64b6-401d-9cf9-db8013b86b75.jpeg,0,0,0,0,0,0
a91b6c1a-586e-4db4-ab4b-4ff1f105b01d.jpeg,0,0,0,0,1,0
505adf31-11f8-4cb0-8c7e-8fce1c4fe881.jpeg,1,1,0,0,0,0
a6d0198c-6fe1-431a-943a-7a1ce999b409.png,0,0,0,0,0,0
65d4ca5f-189e-481f-950c-5066ba543be8.jpeg,1,0,0,0,0,0
80cc30fb-c7a5-4116-bdf8-b95d480e67a7.png,1,1,1,1,1,1
41a6d1fa-04d1-4941-aad8-be3df7fe6bcc.jpeg,0,0,0,0,0,0
374ad394-54ce-4c54-98c4-4801fa744f09.png,0,1,0,0,0,0
dfdd11dd-3e4f-4191-94fc-e5611699b991.jpeg,0,1,0,0,1,0
4014dfed-5dca-47d5-9c91-1797d17a010b.png,1,1,0,0,0,0
83c99086-3811-4178-b7a3-c1310479d3d6.jpeg,0,0,0,0,0,0
41a51851-7e67-4da0-9877-4515e7b4bbca.jpeg,1,0,0,0,0,0
5504ed3c-384a-4b91-ae3d-789991dcbe9d.jpeg,0,0,0,0,0,0
4d50cc0d-ecd8-46f3-bbc3-33efb41cd1e3.png,0,0,0,0,0,0
3089bfc0-b8e7-418a-8c16-51545501aa71.jpeg,1,1,1,1,0,0
fc979e97-8f51-4b47-b984-f41c97b0ff3d.png,1,0,1,1,0,0
0c541769-b61f-4356-8b10-d7eeb69e998a.jpeg,1,1,1,0,0,0
11404f06-4b14-4585-a319-b61437711094.png,1,0,1,1,0,1
0674f1b8-d1f1-4a74-bb3e-4381cdbd606c.jpg,0,0,1,1,1,0
14c61e56-f40b-4c60-9ebe-17ea494d08cd.jpeg,1,0,1,1,0,0
17fa8a1a-8130-4c09-a0c3-115d4156abdc.jpeg,1,1,1,1,0,0
08174a51-30bd-4870-8075-611935a54d04.png,0,0,1,1,0,0
9ad1ed51-1fe3-4b8a-8cd9-790b3e88e1e1.jpeg,1,0,1,0,1,0
1671819b-0d17-4760-a7cd-3713d83b91f7.jpeg,1,0,1,1,1,1
06a81608-eb79-4419-a499-4c1f070ff348.jpeg,1,1,1,1,1,0
1b141b95-9005-4fd9-94b8-1306088f6541.jpg,1,0,1,1,0,0
f4e43c0d-f316-434e-aabf-18cacc46feb1.png,1,1,1,0,1,0
6744a90b-913f-4044-be00-3f8aa0608e75.jpeg,1,1,1,1,1,1
a891816e-1651-41fc-9d11-b50f7387631a.png,0,0,1,0,0,0
4e499f1a-c933-4719-bc45-30fd061f5ff0.png,1,0,1,0,0,0
78e69947-c48a-4950-9118-1b7d418b9fb1.jpeg,1,1,0,1,1,0
1151587e-4134-4ee1-97c1-6a11cf9e6161.jpeg,1,0,0,0,0,0
0bf8dd04-1b49-4f11-84cd-19e8d1b8b88e.jpeg,1,1,0,1,0,0
4b9be13e-5ae6-4700-9bb1-8e56014bce9c.png,0,1,0,0,0,0
30b9196c-fd9d-4837-a061-87a93f4bca3e.jpeg,1,0,0,0,0,0
bc35daaf-3fb7-4375-bbc4-a701151c77a8.jpeg,1,0,1,0,0,0
4b903485-8e71-4d96-bc43-5ab38ec43e11.jpeg,1,0,1,1,0,0
fc769a16-5005-4685-8899-163363eabd71.png,0,0,0,0,0,0
a9df367f-1da3-431b-a9b8-0ac4764c97a1.png,0,0,1,0,0,0
11e37586-c64b-4fed-b8f7-b111fac3e7da.jpeg,1,0,1,1,0,0
55868615-e9f1-4094-ba79-1bfeef174d33.jpeg,1,1,1,1,1,1
daec941a-3ad9-455a-ba4e-a148f97fd1c9.png,1,0,1,0,1,0
59174ae6-b3bd-431f-9ad7-c9130afc54a0.png,1,1,1,1,1,1
e7bf1315-5c16-407b-87d1-c6e5e17c1be3.jpeg,1,1,1,1,1,1
e59e9df1-497f-4437-87e5-05ce34b4c3e8.jpg,1,0,0,0,0,0
75161f64-cc97-4ef8-8b00-d118b5d48610.jpeg,1,0,0,0,0,0
87f85b58-c061-41c4-b01c-0a31e69daf13.png,1,1,0,0,0,0
79b051f6-c87a-46ab-ae01-ecc0ff6d3468.png,1,0,1,1,0,0
1147fef5-07e1-4dd3-ae78-658785ddca5b.jpeg,0,0,0,0,0,0
ef4ef3b8-ae07-4a11-809c-71b91bdc7e8b.png,1,1,1,1,1,0
6b9508e3-d617-450d-8a10-e8106edf0d90.jpg,0,0,1,1,0,0
33514eb4-34cc-4353-ad65-5a39bce13358.jpeg,1,1,1,1,1,0
fa1499c1-d017-4c4a-8da7-09566156e1ee.png,1,0,1,1,1,0
f0160dca-d39a-46cb-919d-1c5a901bc0b7.jpeg,1,0,1,1,1,1
8c4b8a1c-1565-48e1-a99d-d9130d0cbb45.png,0,0,1,1,0,0
e1c417d5-8311-454e-ba4e-a81d94b156b9.png,1,1,0,0,1,0
787e38e5-b008-4e4d-bd79-ee6591578e17.jpeg,1,1,1,1,0,1
811111bc-499a-4b10-b7df-a4ae13f6a060.jpeg,0,0,0,1,0,0
db144a00-e5e0-4654-97a4-1118e3a13315.png,0,1,1,0,0,1
c9705a8a-6dfa-48f1-b5c3-c94abe9081e8.png,0,0,0,1,0,0
65a749e3-ccbc-475f-a016-7bc3ff8aea9d.png,1,1,0,1,0,0
df561e15-ae53-4a99-9904-1a97475c1ada.jpeg,1,1,1,1,1,0
1e9a0768-1630-4471-8f3c-ecbc7e8e19dd.png,0,1,0,1,0,0
ecb11138-180e-4eb6-a0af-51f00c0a684f.png,0,1,0,1,0,0
119b1b95-6b39-43bf-b75d-dbb09dde71e9.jpeg,1,1,1,1,1,1
7da5abb3-4bb9-43e1-971e-f3763a37adb5.jpeg,0,0,1,0,1,0
c9f11455-7d74-4595-a6dd-b688e4519761.jpeg,1,1,1,1,1,1
56d1a371-3581-43f8-adc0-611ccaf51a53.jpeg,0,0,0,0,0,0
8cb13139-5c8c-448d-ae46-9f97a93e8ebe.jpeg,1,1,0,0,0,0
3cbe3915-6015-4c4a-b7b1-6dd15e30b755.jpeg,1,1,1,1,0,1
cfd9a106-ccb9-45e3-895c-690b150f1417.jpeg,1,0,0,1,1,0
b1b0866d-6461-47ba-b7c6-569169f190fb.jpeg,0,1,0,0,0,0
11fe4391-9141-417b-a13c-5d7913463ce1.jpeg,0,1,0,1,1,0
d059f881-5694-47e4-ac9b-17f84315be38.png,1,1,1,1,1,0
a7941a61-45f7-416f-bb98-5eba94ba93e0.png,1,1,0,0,0,1
6464a3df-6e33-4083-aa77-c350ccf59914.jpeg,0,0,1,0,0,0
1a6ba53b-aea7-4161-8655-0e4067a9e1f9.jpeg,0,0,1,0,1,0
b718c131-f08c-494d-bc16-7b4119397144.jpeg,1,0,1,1,1,0
1ed8f830-751b-4114-8f73-3fb1cfb11ba0.jpg,1,1,0,0,1,0
1af6404a-8114-49dc-b8f0-9f140f3bd806.png,1,1,0,1,1,1
ffa36b7b-b099-4588-9e51-c6363f6f61e4.png,0,0,0,0,0,0
a111df7f-d360-4c6f-bb89-5ccaafe60a9c.png,1,1,1,1,1,0
4311d71e-196d-4a30-ac7c-171c71483f41.jpeg,1,0,1,1,1,0
77e9e69c-e10f-4863-b3ea-739c911e9eab.jpg,0,1,1,0,0,0
f7c1a57e-94b0-47a0-b6b5-4d7133eacf99.png,1,1,0,1,0,1
41309b5a-46c3-4857-9694-c1a87c34b453.jpeg,0,1,1,1,1,0
918da1b9-0473-46d3-bd16-44171a841ef5.png,0,1,0,0,0,0
16477855-e7d4-4011-87d8-51c87ae60fe8.jpeg,0,1,0,0,0,0
db015903-178e-4fa0-aa70-5697708e55ff.jpeg,1,1,1,0,0,0
0d16c75d-d9b1-4f80-bf38-1c61d1408844.jpg,0,1,0,0,0,0
b5f9d107-67ec-4850-96bd-b93f7a940919.jpeg,1,1,1,1,1,1
81800871-c091-41ed-a54e-488d175fff4f.jpg,1,1,0,0,0,0
b593e338-1381-4514-9e94-103e87fde16b.png,0,1,0,0,0,0
7364f919-18d5-4370-84e6-317a9de73cb8.jpeg,0,1,1,0,1,0
1af11a36-7cb7-4973-beff-39b3ab7498ba.jpeg,0,1,0,1,0,0
3c183109-7b09-4191-9011-cecf8191bbb1.jpeg,1,1,1,1,1,0
4e99b778-b987-4b44-a8c1-a9cd81941101.jpeg,1,1,0,1,0,1
c8cb91ab-3d7b-418f-a8e6-eb0e1eaa1c96.jpeg,1,1,1,1,0,0
fb80814f-83cf-43d5-b9b1-f941d7446dd6.png,1,0,1,0,0,0
f1775841-883d-4313-b45d-b9ec31eb4359.png,1,1,1,0,0,0
01e0f0a6-157f-41d6-bf65-a0d00dbd1683.jpeg,0,1,0,0,1,0
edef9d1b-aa3a-4546-87c3-95483d6030d1.jpeg,1,1,1,1,1,0
bd4a1146-9f03-4914-ab00-01453ae11cb4.png,1,1,0,0,0,0
e511f099-87f7-479f-b5af-40ac0ecc8d9c.jpeg,1,1,1,0,0,0
d0e4c0b9-1e35-4b60-8b01-451a6d7e993d.png,1,1,1,0,0,1
745f33e0-93db-41fe-a15a-9773609535be.jpeg,0,1,0,0,1,0
66bbc53e-8c5d-4114-b1d5-a7c5c4d17e05.png,1,1,0,1,1,1
8cefc801-7abd-4b4b-8c95-91403acf64cd.jpeg,1,0,1,0,1,0
c3f51f07-5090-4a8c-8a91-d9c61abaac1f.jpg,0,1,0,1,1,0
da379cc4-6c94-4ad7-b101-daa633b1a0d1.png,0,1,0,0,0,0
eee41805-616f-4da0-9fb1-71fc8ea7b381.JPG,0,1,1,1,1,1
e85ca916-9e06-4f40-be7a-15b170a59fb9.png,1,1,1,1,1,1
1dce715a-5a31-4835-8335-14411b444a16.png,1,1,1,1,1,0
908851bc-1765-4a9e-9acc-d7698c11ee16.jpeg,1,1,0,0,0,0
bcbfb689-1ac7-445f-841a-5371d989a5bc.jpeg,0,1,0,1,1,0
dab47997-cb3d-4a48-90a1-49165cc77e43.png,0,1,0,0,0,0
14931647-3dcc-41c6-b9b5-b78be9f1117d.jpeg,1,0,1,0,0,0
75900781-3cfc-4341-a81f-6347f133b98c.jpeg,0,1,0,0,0,0
e1f5441e-3094-479c-a1e4-1388b7814e4a.jpeg,1,1,1,1,0,1
a17c6783-3c11-46a8-9108-00f85793a1ad.png,1,1,0,0,1,1
c7f1e3f6-5103-4cd6-b4c6-6993110eafe3.jpeg,0,0,0,0,0,0
6e089bed-100f-4ac7-91a1-c97dc1340dfa.jpeg,0,0,0,1,1,0
18ad10e6-f15b-4911-91a3-fba591b678e1.png,0,0,0,1,0,0
58ec36d3-6303-4711-a8c6-75a4dfa5db8c.png,1,1,1,1,0,1
10b8cb17-1da1-498f-b3cd-de1aa1fd9d19.jpeg,1,1,1,1,1,1
5c4fac6e-c118-4c0b-a4b1-e10460018adf.jpeg,1,0,0,0,0,0
1753d90c-fb71-4708-aa36-fe5178484087.png,0,1,1,0,1,0
6d45a80f-e6a5-4343-bd00-791818473939.jpeg,0,1,1,0,0,0
11cc99a1-a759-4815-8bec-8ecc3e4434d1.jpeg,1,1,0,1,1,1
35a7b183-1795-48c7-bbc4-c3911b05f150.png,1,1,1,1,0,1
5af7d6a1-305a-491e-ae8a-5ce6e1b64717.png,1,1,1,1,0,1
4a11e191-806f-4b6e-9ab9-91701360cffc.png,0,1,0,0,0,0
ad8ede63-c489-40cb-9ec6-8a546d187630.png,0,1,1,1,0,1
9b16679f-1ae6-49ba-8e30-5814d1b76cab.png,1,1,1,1,0,0
18cff4da-ea65-440f-b3de-d8a6e4317131.jpeg,1,1,0,0,0,1
013c1470-e5ea-41f3-b550-671170978430.jpeg,0,0,0,0,0,0
4a1e674f-60f7-467c-8599-636f65be467a.jpeg,0,1,0,0,0,0
30f05f41-a5a7-4e97-b851-0bda6380515f.jpeg,0,1,1,1,0,1
1c384d41-c370-4b55-89c6-561ccd1fa5b1.png,0,0,0,0,1,0
01d917dd-f04a-4579-a699-687d6adc793f.jpeg,1,1,1,0,0,1
5acabe53-1b57-4b0a-a4ab-580554ae03fb.png,0,0,0,0,0,0
4b77e5c8-37b1-4671-ac9d-67600771afd0.png,0,0,0,0,0,0
bcc8acc9-9145-4d89-ad5c-0015ce94f65a.jpeg,0,0,0,0,0,0
33c59ac8-f536-4391-8ae3-35e4a1416f51.jpeg,0,1,0,1,1,0
355874d1-155e-4dc8-b735-411fb6c8e9d0.jpeg,0,0,0,0,0,0
18b4bba7-4e0d-44e1-b763-f71afba1ed49.png,0,0,0,0,0,0
49c67b79-cc1b-43e1-80a4-8dfeed8c94b4.png,0,1,0,0,0,0
5d01a548-3751-4c77-afed-1c6eabe93b08.jpg,0,0,0,0,1,0
6194d1fb-e917-467c-8d6d-d8b1198e1999.jpeg,1,0,0,1,0,0
168bfb61-7586-44d3-b4b1-078fafa607dd.jpeg,0,0,0,0,0,0
e7edbe43-1e68-4660-9487-1f96d9fe0130.png,0,1,1,0,1,1
6edc7451-c4d1-4041-bbf0-cbcfb9110701.jpeg,1,0,0,0,1,1
11f5cba1-54c7-40ab-a195-e3f954d6818f.jpeg,0,0,0,0,0,0
9fbe4a77-376a-4e10-8d6f-715eadf97376.jpeg,0,1,0,1,0,0
066bb3fe-df7e-43f3-b5b1-97f78c9e30e6.jpeg,0,1,0,0,0,0
748a833d-65a0-4bac-b3a1-0f0cbd198f91.jpeg,0,0,1,0,0,0
db0018ff-f97a-4399-85e8-163d9b111498.jpeg,1,0,0,1,1,1
4305a4d8-f7db-46d0-adfb-b6a71616d933.jpeg,0,0,1,1,0,1
3edc1431-9ade-46c1-9dbf-d6ee0e80637c.png,0,0,0,0,0,0
dd7d7715-881b-4e43-8600-a79114fda59b.jpeg,0,0,0,0,0,0
1aa89f16-33a3-4a68-91e7-3cb0f3e5cf0a.png,0,1,1,1,0,1
fc77f888-d1fc-4438-91ad-fc0416a8d3c8.jpg,0,1,0,0,0,0
afc31014-86bf-4116-ac95-981ef57f1b7f.jpeg,0,1,0,0,0,0
1b99344a-c6f1-497f-845d-0416ddfd4b17.jpeg,0,1,0,1,0,0
75e57707-54d7-4006-89c8-73a796677c31.jpeg,1,1,0,0,0,1
d118ff18-9fe1-483e-bee4-e3daffdc574b.png,0,0,0,0,0,0
051e1e71-7e7c-4885-8b59-deb3405de61d.jpeg,0,0,0,0,0,0
e811b900-4dab-4d1a-84e9-40ce4d3145c1.jpg,0,0,0,0,0,0
de7f513f-a98f-4ee4-87cc-af5ca361e5a1.jpeg,0,0,0,0,0,0
b10a147b-505b-4598-ba41-9051db13fe59.png,1,1,0,1,0,1
8b3c41d8-005f-4c49-ac9d-1bf05e733c10.jpeg,0,1,0,1,0,1
0a61c90f-cf4d-4991-a430-e961169a8e53.jpeg,0,0,0,0,0,0
3959a115-8bab-447b-8b19-f864ebefe47c.png,1,1,0,1,1,1
1413d6c1-b9cc-4976-8075-688736bde067.png,1,1,0,1,1,0
4d73fe31-0eae-4bb7-888d-11198a0734e0.png,1,0,0,0,0,0
c6c0951d-1551-4a5f-b58a-0056146d30e1.jpeg,1,1,0,0,0,0
61e588db-f1e6-475c-90e0-f5aef44d196d.png,1,1,1,1,1,0
f3d10e65-1136-4181-bfac-104d95d9f404.jpeg,1,1,1,1,0,0
7c33f40a-381e-44a1-99ad-931f5ec5c0e6.jpeg,1,0,0,0,0,0
5b4936a0-ba36-4a8b-81f5-ae505b6b3d7a.png,1,0,1,0,0,0
9f1618bd-ec9a-403f-9741-07f9111dcb66.jpeg,0,1,1,0,0,0
db68cc11-fccc-4c9d-b69f-04160e01bfdb.jpeg,0,0,0,1,0,0
bb370d70-a09c-481f-9716-5865ddf74d4c.png,1,1,1,1,1,0
9dd5ae89-7e7c-49df-8b4f-e4698706ddf9.jpeg,1,0,0,1,0,0
69c111de-c3ad-4c8c-8c04-5dee0a348718.jpg,1,1,1,1,0,0
79ed711c-619e-4d33-a4b3-d869bafcf844.png,1,0,1,1,1,0
575e57ae-d075-457d-8b53-8ec8aca09bf7.png,0,0,1,1,0,0
4f84aa1b-ff38-49ac-803d-eba9d5d94e49.jpeg,1,0,1,1,0,0
7a4f3018-ff8c-40ee-a45c-44838c65a09e.png,1,1,1,1,0,0
593669c8-417e-4efe-af93-441c84a48e4c.png,1,0,1,1,0,0
0c846e7b-e611-43c1-ad81-19eef5e7eb61.png,1,1,1,0,1,1
15090584-fcad-417c-bb93-d715bf7f1656.png,1,1,1,1,0,0
debee585-c9aa-4315-8b5b-418da41ac45b.jpeg,1,0,1,1,1,0
3f799c7e-bbbf-4444-b58e-e41ef591de31.jpeg,1,1,1,1,0,0
4c9c11f8-9141-4ebe-9108-3d064a860a40.jpeg,1,0,1,0,1,0
1fc0e578-e30d-43f1-b10f-6dbaedcd8e76.png,1,1,1,1,1,0
56e5effe-c469-431d-b75a-bedaa1fac1a8.png,1,1,0,1,0,0
1e37388c-4341-46e7-a486-a89e1be0abad.png,0,0,1,1,1,0
91a17e43-e103-410f-b4e0-eaf705ff84eb.jpeg,0,0,0,0,0,0
9b155dc9-1159-4dec-96c1-043b4a71b09e.jpeg,1,1,1,1,0,0
fa19d71a-9ec3-4cdf-be87-47ce138e1a46.jpeg,1,1,0,0,1,1
1117d8d4-b947-4a63-a37b-fec89a5ce53e.png,1,0,1,1,0,0
1c11cbf0-af04-460b-bfa1-cf1a1b0f7815.png,1,1,1,1,0,0
aa506005-ad84-4434-b64f-68e1d91b6b19.png,1,1,1,1,1,1
31f05469-b163-49f5-91cd-cc4e01075dd1.jpeg,1,1,1,0,1,0
3bec3913-f8c0-4a79-91b8-e54ffb8bf94e.JPG,1,0,1,1,0,0
aec867da-c31a-43d4-8f8d-dbfdf8b49ef5.jpeg,0,0,0,0,0,0
5f6bb03a-110e-4a4d-a95e-749c184fcd7c.png,1,1,1,1,0,0
4f1e8338-4ef1-4176-baff-710b385c3fa0.jpeg,1,1,1,1,0,0
a1f681dd-0116-4330-98f1-1156c6b01c88.png,1,0,1,1,0,0
da4d80ae-ef35-41b8-9a85-b9c976114ba6.png,1,0,1,1,0,0
16db71c1-0e96-4910-b8c4-8c4031a99413.png,1,0,0,0,0,0
6e79d6b5-85dd-4090-ab7d-3f813d0bb6bc.png,0,0,0,0,0,0
3afe1450-f395-41cf-abb9-10e81d00bbf0.png,1,1,1,1,0,0
1dfa863e-fc4d-4a1d-a7f4-cdd41ec4a3c1.png,1,0,1,1,1,0
8e4811f0-e4d5-4f6c-98d4-66691fe5d3f1.jpeg,1,0,1,1,0,0
8c6f9506-4b03-40dd-b9c4-14ef13780500.jpeg,1,0,1,1,0,0
3f8135a4-d431-40f1-914e-99fa40115b11.png,1,0,1,1,0,0
15c79b8e-7c11-44ff-8dcd-6785df8d403d.png,1,1,0,0,0,0
fd09f85a-b395-447f-b1ed-49e91916b8a9.jpeg,0,0,0,1,0,0
6fc7e8e1-0f6b-4aa8-ad81-ce81f93a7878.png,1,0,0,1,0,0
d0e3e8fd-4d38-4134-9f4f-0bd1f4658a37.png,0,1,0,0,0,0
